Device_ID,Timestamp,Device_Type,Battery_Level,Signal_Strength_dBm,Latency_ms,Data_Volume_MB,Local_Model_Accuracy,Privacy_Budget_Used,User_Heart_Rate,Location_X,Location_Y
DEV_08531,2025-01-06 22:11:00,IndustrialController,73.76,-66.4,3.173,2.0,0.7418,1.5,69,529.33,455.41
DEV_08532,2025-01-06 22:12:00,SmartSensor,87.48,-54.0,6.189,195.04,0.8597,1.71,73,767.63,166.98
DEV_08533,2025-01-06 22:13:00,Wearable,81.09,-62.6,3.737,21.96,0.7761,2.47,70,998.26,418.94
DEV_08534,2025-01-06 22:14:00,Wearable,38.26,-61.3,2.176,89.61,0.8626,4.0,63,274.94,576.64
DEV_08535,2025-01-06 22:15:00,Wearable,33.64,-59.2,3.374,25.76,0.8179,2.63,68,424.9,998.3
DEV_08536,2025-01-06 22:16:00,AutonomousVehicle,99.98,-64.2,3.799,28.06,0.7602,1.65,88,190.58,35.89
DEV_08537,2025-01-06 22:17:00,Wearable,88.2,-40.2,1.393,56.81,0.8598,4.79,64,942.86,96.02
DEV_08538,2025-01-06 22:18:00,Wearable,83.23,-63.5,1.413,60.99,0.8495,3.72,73,271.12,750.81
DEV_08539,2025-01-06 22:19:00,Wearable,59.79,-61.9,5.115,6.28,0.9307,4.38,77,471.75,60.11
DEV_08540,2025-01-06 22:20:00,Wearable,51.71,-54.1,2.922,24.5,0.8146,1.0,68,745.05,684.99
DEV_08541,2025-01-06 22:21:00,SmartSensor,40.78,-54.1,4.64,45.8,0.7513,2.51,81,704.66,620.58
DEV_08542,2025-01-06 22:22:00,IndustrialController,82.07,-49.4,5.651,108.32,0.7934,3.6,68,565.79,359.98
DEV_08543,2025-01-06 22:23:00,AutonomousVehicle,90.55,-57.4,4.787,27.44,0.7697,1.49,85,245.28,912.59
DEV_08544,2025-01-06 22:24:00,AutonomousVehicle,93.17,-65.5,4.481,8.07,0.9453,0.27,69,847.06,253.67
DEV_08545,2025-01-06 22:25:00,SmartSensor,97.22,-61.0,5.004,22.09,0.8446,1.14,83,429.4,243.32
DEV_08546,2025-01-06 22:26:00,Wearable,31.02,-73.0,2.755,11.34,0.7098,0.55,91,657.65,482.14
DEV_08547,2025-01-06 22:27:00,IndustrialController,30.75,-58.3,4.375,203.26,0.7541,4.86,56,614.83,936.73
DEV_08548,2025-01-06 22:28:00,AutonomousVehicle,83.47,-55.0,4.167,22.04,0.8935,3.46,62,789.16,734.04
DEV_08549,2025-01-06 22:29:00,Wearable,22.39,-67.5,1.923,64.85,0.8705,1.86,85,907.73,161.24
DEV_08550,2025-01-06 22:30:00,AutonomousVehicle,87.42,-61.7,2.043,21.38,0.8346,2.76,85,849.34,130.16
DEV_08551,2025-01-06 22:31:00,IndustrialController,34.2,-50.8,3.292,18.25,0.8746,1.44,78,14.4,898.36
DEV_08552,2025-01-06 22:32:00,Wearable,95.33,-58.6,6.903,60.73,0.9208,0.25,59,533.46,825.6
DEV_08553,2025-01-06 22:33:00,Wearable,18.32,-51.7,1.231,33.97,0.819,4.46,58,969.47,285.4
DEV_08554,2025-01-06 22:34:00,Wearable,23.22,-51.9,5.511,9.35,0.8188,1.52,55,997.68,291.63
DEV_08555,2025-01-06 22:35:00,AutonomousVehicle,42.29,-68.1,0.263,115.78,0.7199,1.65,65,507.22,615.56
DEV_08556,2025-01-06 22:36:00,SmartSensor,83.83,-51.3,4.412,26.94,0.7917,4.17,91,496.4,347.92
DEV_08557,2025-01-06 22:37:00,IndustrialController,86.03,-62.3,8.086,12.62,0.7231,2.15,90,479.13,29.36
DEV_08558,2025-01-06 22:38:00,AutonomousVehicle,50.34,-51.9,4.836,69.67,0.7165,2.03,69,614.81,114.16
DEV_08559,2025-01-06 22:39:00,SmartSensor,96.21,-64.9,1.023,20.56,0.9139,4.57,47,69.44,83.97
DEV_08560,2025-01-06 22:40:00,IndustrialController,89.32,-37.7,3.49,18.24,0.7102,2.24,62,163.08,793.34
DEV_08561,2025-01-06 22:41:00,IndustrialController,78.93,-44.2,1.715,42.54,0.9136,2.11,65,15.19,189.77
DEV_08562,2025-01-06 22:42:00,IndustrialController,74.07,-53.6,3.584,20.22,0.9348,2.85,73,757.34,46.22
DEV_08563,2025-01-06 22:43:00,SmartSensor,90.7,-68.9,6.922,7.03,0.949,3.63,76,398.74,874.67
DEV_08564,2025-01-06 22:44:00,AutonomousVehicle,27.63,-54.5,2.861,62.77,0.9097,4.76,62,478.05,644.37
DEV_08565,2025-01-06 22:45:00,AutonomousVehicle,29.58,-60.6,8.855,29.41,0.7434,0.73,63,957.31,577.36
DEV_08566,2025-01-06 22:46:00,Wearable,99.63,-51.3,1.063,109.96,0.7607,0.54,71,36.02,39.51
DEV_08567,2025-01-06 22:47:00,SmartSensor,85.78,-63.1,1.683,58.53,0.7577,0.32,63,462.5,47.68
DEV_08568,2025-01-06 22:48:00,Wearable,83.78,-61.0,2.038,37.89,0.7689,4.34,75,694.78,567.84
DEV_08569,2025-01-06 22:49:00,SmartSensor,13.78,-64.5,4.746,35.8,0.7067,2.7,69,877.31,206.75
DEV_08570,2025-01-06 22:50:00,AutonomousVehicle,41.58,-61.1,2.076,30.21,0.7452,2.34,73,255.02,999.75
DEV_08571,2025-01-06 22:51:00,AutonomousVehicle,39.66,-65.9,1.594,1.07,0.7373,0.21,86,390.33,799.7
DEV_08572,2025-01-06 22:52:00,AutonomousVehicle,52.32,-70.1,1.913,59.12,0.9279,0.53,63,586.07,417.39
DEV_08573,2025-01-06 22:53:00,SmartSensor,27.39,-62.9,4.823,40.22,0.7664,3.12,80,328.81,150.69
DEV_08574,2025-01-06 22:54:00,IndustrialController,53.2,-61.4,1.986,61.01,0.8724,1.19,85,180.96,26.38
DEV_08575,2025-01-06 22:55:00,AutonomousVehicle,38.25,-52.3,2.473,13.58,0.7715,4.23,80,262.06,139.59
DEV_08576,2025-01-06 22:56:00,SmartSensor,14.71,-74.4,1.655,80.71,0.7768,0.19,71,736.82,772.73
DEV_08577,2025-01-06 22:57:00,Wearable,21.53,-53.6,2.866,4.13,0.7557,4.16,75,954.09,877.32
DEV_08578,2025-01-06 22:58:00,SmartSensor,93.94,-44.6,0.66,33.69,0.8241,1.1,88,463.81,172.52
DEV_08579,2025-01-06 22:59:00,SmartSensor,77.68,-56.7,2.572,23.71,0.7255,1.08,74,939.89,652.86
DEV_08580,2025-01-06 23:00:00,IndustrialController,16.28,-71.7,4.083,32.26,0.7468,4.05,69,457.95,752.61
DEV_08581,2025-01-06 23:01:00,IndustrialController,64.71,-71.8,1.119,10.42,0.7419,2.25,74,374.38,438.72
DEV_08582,2025-01-06 23:02:00,Wearable,51.5,-43.4,1.779,70.62,0.9055,2.43,58,176.2,456.51
DEV_08583,2025-01-06 23:03:00,IndustrialController,71.62,-71.5,2.989,120.41,0.9234,3.21,71,21.2,284.34
DEV_08584,2025-01-06 23:04:00,SmartSensor,13.96,-61.4,8.545,16.81,0.944,0.8,56,361.59,417.81
DEV_08585,2025-01-06 23:05:00,Wearable,47.77,-51.7,1.355,24.57,0.7012,1.44,82,947.45,761.95
DEV_08586,2025-01-06 23:06:00,Wearable,65.32,-68.9,4.434,41.37,0.9061,1.82,61,523.89,63.98
DEV_08587,2025-01-06 23:07:00,AutonomousVehicle,30.48,-62.4,3.044,136.78,0.8257,0.18,77,274.48,222.43
DEV_08588,2025-01-06 23:08:00,AutonomousVehicle,24.45,-79.9,2.06,38.02,0.758,3.82,71,983.27,826.09
DEV_08589,2025-01-06 23:09:00,AutonomousVehicle,42.8,-67.5,3.49,105.62,0.7018,1.5,83,63.13,693.31
DEV_08590,2025-01-06 23:10:00,AutonomousVehicle,41.36,-75.4,3.133,20.71,0.8652,1.47,98,126.29,350.14
DEV_08591,2025-01-06 23:11:00,AutonomousVehicle,25.27,-55.9,6.451,19.75,0.8661,3.3,79,804.01,474.73
DEV_08592,2025-01-06 23:12:00,AutonomousVehicle,86.34,-54.3,1.06,98.06,0.8821,2.01,72,255.05,364.61
DEV_08593,2025-01-06 23:13:00,Wearable,12.79,-59.8,3.88,42.54,0.8816,4.25,76,541.49,297.66
DEV_08594,2025-01-06 23:14:00,SmartSensor,21.18,-48.7,3.774,106.14,0.7016,3.95,65,380.66,884.18
DEV_08595,2025-01-06 23:15:00,Wearable,48.18,-40.0,2.611,24.41,0.8938,2.08,103,365.47,138.61
DEV_08596,2025-01-06 23:16:00,AutonomousVehicle,90.4,-72.3,9.218,8.04,0.8516,2.04,61,329.81,680.44
DEV_08597,2025-01-06 23:17:00,AutonomousVehicle,85.81,-62.9,7.947,1.83,0.8144,3.63,62,863.92,680.26
DEV_08598,2025-01-06 23:18:00,IndustrialController,84.74,-57.8,2.725,44.97,0.707,2.65,83,349.39,291.46
DEV_08599,2025-01-06 23:19:00,IndustrialController,34.39,-58.6,2.115,4.16,0.861,3.76,72,358.54,239.88
DEV_08600,2025-01-06 23:20:00,IndustrialController,11.52,-57.4,2.986,101.25,0.9369,2.6,63,489.0,429.75
DEV_08601,2025-01-06 23:21:00,SmartSensor,39.79,-68.3,0.801,49.3,0.7163,1.87,69,110.23,279.52
DEV_08602,2025-01-06 23:22:00,Wearable,31.74,-62.1,2.49,10.44,0.9095,0.7,75,848.64,225.2
DEV_08603,2025-01-06 23:23:00,AutonomousVehicle,91.99,-61.2,3.616,60.42,0.7868,0.59,57,488.88,145.26
DEV_08604,2025-01-06 23:24:00,IndustrialController,43.64,-67.8,2.768,5.75,0.9229,1.42,97,353.16,416.82
DEV_08605,2025-01-06 23:25:00,SmartSensor,24.92,-51.7,2.057,13.56,0.8215,2.84,56,494.83,316.6
DEV_08606,2025-01-06 23:26:00,SmartSensor,67.11,-59.2,2.47,22.89,0.8198,1.63,89,653.1,436.42
DEV_08607,2025-01-06 23:27:00,IndustrialController,47.52,-60.7,1.075,80.93,0.7857,1.93,52,923.96,599.27
DEV_08608,2025-01-06 23:28:00,IndustrialController,50.35,-49.2,2.835,36.64,0.8895,3.17,73,243.33,500.44
DEV_08609,2025-01-06 23:29:00,SmartSensor,13.44,-47.8,3.168,17.74,0.7743,0.64,73,972.43,197.36
DEV_08610,2025-01-06 23:30:00,IndustrialController,33.19,-46.9,1.859,9.58,0.7218,0.46,94,946.11,305.56
DEV_08611,2025-01-06 23:31:00,AutonomousVehicle,97.55,-52.3,1.441,30.36,0.7475,2.88,79,384.33,951.41
DEV_08612,2025-01-06 23:32:00,Wearable,71.31,-67.0,3.824,9.26,0.7655,0.39,78,833.75,539.57
DEV_08613,2025-01-06 23:33:00,SmartSensor,50.89,-72.6,4.322,57.89,0.8299,2.85,99,57.36,269.84
DEV_08614,2025-01-06 23:34:00,Wearable,18.14,-51.1,8.339,22.91,0.873,4.75,77,948.66,235.76
DEV_08615,2025-01-06 23:35:00,SmartSensor,84.82,-52.2,9.886,23.78,0.8751,2.19,70,921.14,577.8
DEV_08616,2025-01-06 23:36:00,AutonomousVehicle,89.9,-52.0,3.693,24.47,0.7305,3.37,75,106.16,678.52
DEV_08617,2025-01-06 23:37:00,AutonomousVehicle,98.04,-75.9,1.96,51.38,0.7974,0.14,64,740.81,111.83
DEV_08618,2025-01-06 23:38:00,AutonomousVehicle,66.58,-59.8,6.422,83.6,0.7698,4.77,86,151.47,407.16
DEV_08619,2025-01-06 23:39:00,IndustrialController,19.47,-81.7,4.979,90.61,0.7369,1.99,57,522.3,999.46
DEV_08620,2025-01-06 23:40:00,AutonomousVehicle,15.59,-53.8,0.671,1.13,0.8468,3.16,85,351.06,568.49
DEV_08621,2025-01-06 23:41:00,Wearable,22.53,-53.5,3.863,0.9,0.7712,3.9,59,601.18,437.79
DEV_08622,2025-01-06 23:42:00,AutonomousVehicle,78.25,-58.9,0.764,92.82,0.8435,1.39,64,142.84,164.53
DEV_08623,2025-01-06 23:43:00,AutonomousVehicle,61.53,-71.4,3.135,27.28,0.7388,0.3,59,604.4,877.8
DEV_08624,2025-01-06 23:44:00,SmartSensor,29.73,-54.9,2.676,5.36,0.8895,1.34,66,138.49,884.51
DEV_08625,2025-01-06 23:45:00,SmartSensor,28.36,-52.0,0.909,17.32,0.79,4.73,55,608.67,463.14
DEV_08626,2025-01-06 23:46:00,IndustrialController,68.39,-53.8,2.232,81.42,0.7061,3.11,68,560.1,945.45
DEV_08627,2025-01-06 23:47:00,Wearable,51.79,-66.4,2.157,41.6,0.8585,3.07,77,875.72,183.12
DEV_08628,2025-01-06 23:48:00,AutonomousVehicle,94.83,-50.4,1.778,3.04,0.7212,3.43,71,180.72,317.16
DEV_08629,2025-01-06 23:49:00,SmartSensor,38.42,-53.7,1.554,113.02,0.8438,1.09,88,913.57,473.04
DEV_08630,2025-01-06 23:50:00,SmartSensor,29.87,-57.3,4.789,24.07,0.9408,2.02,98,613.67,170.02
DEV_08631,2025-01-06 23:51:00,Wearable,32.04,-49.2,8.028,9.09,0.7787,2.68,93,414.43,604.7
DEV_08632,2025-01-06 23:52:00,Wearable,15.09,-57.0,0.729,22.11,0.9035,3.66,64,815.01,868.66
DEV_08633,2025-01-06 23:53:00,AutonomousVehicle,40.79,-70.2,2.138,130.28,0.7099,3.33,80,789.78,795.72
DEV_08634,2025-01-06 23:54:00,Wearable,78.25,-56.9,1.872,121.54,0.7473,3.29,81,197.34,102.03
DEV_08635,2025-01-06 23:55:00,Wearable,59.15,-42.8,9.25,23.88,0.7332,1.49,75,496.78,650.78
DEV_08636,2025-01-06 23:56:00,Wearable,75.23,-47.2,9.744,57.93,0.9476,0.73,73,426.57,51.27
DEV_08637,2025-01-06 23:57:00,SmartSensor,83.47,-67.0,1.81,70.33,0.8858,4.31,77,345.65,241.51
DEV_08638,2025-01-06 23:58:00,Wearable,16.15,-53.7,2.578,26.31,0.8005,3.35,57,789.1,800.56
DEV_08639,2025-01-06 23:59:00,AutonomousVehicle,73.88,-77.7,0.975,213.44,0.8953,4.7,100,416.26,757.39
DEV_08640,2025-01-07 00:00:00,IndustrialController,10.15,-59.0,9.005,7.52,0.9095,1.56,61,301.56,398.03
DEV_08641,2025-01-07 00:01:00,IndustrialController,97.42,-57.1,3.674,24.42,0.9322,3.58,86,797.28,238.14
DEV_08642,2025-01-07 00:02:00,AutonomousVehicle,61.61,-61.0,5.461,13.63,0.935,3.89,82,579.84,464.85
DEV_08643,2025-01-07 00:03:00,Wearable,29.7,-72.6,8.49,5.79,0.7581,3.34,80,233.57,20.22
DEV_08644,2025-01-07 00:04:00,AutonomousVehicle,59.17,-51.9,1.656,265.48,0.8428,0.54,87,968.8,312.79
DEV_08645,2025-01-07 00:05:00,IndustrialController,52.8,-51.5,5.513,68.55,0.9097,3.46,104,600.29,895.13
DEV_08646,2025-01-07 00:06:00,AutonomousVehicle,67.78,-58.0,3.061,9.18,0.9378,3.37,64,782.61,219.02
DEV_08647,2025-01-07 00:07:00,Wearable,71.87,-59.3,5.272,61.0,0.7957,0.85,64,423.02,296.23
DEV_08648,2025-01-07 00:08:00,Wearable,87.9,-51.9,4.709,98.84,0.7287,2.06,75,645.56,909.31
DEV_08649,2025-01-07 00:09:00,AutonomousVehicle,21.01,-63.4,1.484,28.14,0.9153,3.07,66,496.52,739.76
DEV_08650,2025-01-07 00:10:00,Wearable,68.95,-57.4,6.12,5.77,0.7918,3.07,79,721.96,580.56
DEV_08651,2025-01-07 00:11:00,IndustrialController,14.4,-48.2,1.938,27.01,0.8374,1.24,73,495.61,135.24
DEV_08652,2025-01-07 00:12:00,IndustrialController,53.91,-59.9,4.983,95.56,0.8609,0.76,60,999.53,441.17
DEV_08653,2025-01-07 00:13:00,SmartSensor,92.71,-52.9,8.012,7.28,0.8871,1.46,73,61.34,802.5
DEV_08654,2025-01-07 00:14:00,AutonomousVehicle,65.99,-61.8,1.206,18.94,0.7848,0.1,67,305.25,731.65
DEV_08655,2025-01-07 00:15:00,AutonomousVehicle,26.48,-54.1,6.521,49.64,0.8774,0.19,86,352.61,533.24
DEV_08656,2025-01-07 00:16:00,Wearable,11.67,-80.4,3.855,31.62,0.8249,4.61,89,896.96,652.75
DEV_08657,2025-01-07 00:17:00,AutonomousVehicle,31.69,-76.0,3.696,65.71,0.8942,0.31,76,772.37,194.26
DEV_08658,2025-01-07 00:18:00,SmartSensor,48.2,-73.1,6.841,121.93,0.8985,0.59,82,526.36,861.02
DEV_08659,2025-01-07 00:19:00,Wearable,23.09,-58.0,4.677,7.63,0.7746,0.58,76,826.88,658.58
DEV_08660,2025-01-07 00:20:00,IndustrialController,95.43,-63.4,6.0,94.89,0.8123,2.24,74,896.06,722.82
DEV_08661,2025-01-07 00:21:00,Wearable,43.65,-63.2,2.54,3.15,0.89,4.82,96,772.56,588.2
DEV_08662,2025-01-07 00:22:00,IndustrialController,73.05,-60.4,2.192,48.88,0.7667,3.78,77,675.52,9.23
DEV_08663,2025-01-07 00:23:00,IndustrialController,25.75,-55.5,2.411,12.28,0.7565,3.65,72,13.38,64.21
DEV_08664,2025-01-07 00:24:00,Wearable,62.2,-70.1,4.862,3.3,0.7015,4.64,79,851.28,695.9
DEV_08665,2025-01-07 00:25:00,Wearable,71.59,-70.3,4.86,0.72,0.9145,1.41,69,74.72,172.45
DEV_08666,2025-01-07 00:26:00,IndustrialController,86.28,-61.2,1.343,0.3,0.9121,4.31,91,313.7,709.48
DEV_08667,2025-01-07 00:27:00,AutonomousVehicle,70.02,-48.0,2.379,5.83,0.8527,2.86,98,247.22,160.07
DEV_08668,2025-01-07 00:28:00,Wearable,86.71,-61.9,4.599,12.85,0.8628,0.34,92,225.43,622.23
DEV_08669,2025-01-07 00:29:00,IndustrialController,39.55,-44.9,2.785,46.68,0.7527,2.64,59,755.22,1.47
DEV_08670,2025-01-07 00:30:00,IndustrialController,53.76,-49.8,7.301,16.23,0.8698,1.1,82,764.4,72.44
DEV_08671,2025-01-07 00:31:00,IndustrialController,72.88,-51.8,6.291,16.52,0.8621,2.4,74,186.84,955.67
DEV_08672,2025-01-07 00:32:00,IndustrialController,43.95,-68.9,0.843,41.0,0.84,1.57,76,73.29,308.96
DEV_08673,2025-01-07 00:33:00,SmartSensor,68.87,-70.0,6.039,104.51,0.9294,1.5,76,812.97,941.15
DEV_08674,2025-01-07 00:34:00,Wearable,14.8,-58.1,5.25,3.83,0.8372,2.08,73,531.92,380.79
DEV_08675,2025-01-07 00:35:00,SmartSensor,75.79,-67.8,2.84,19.32,0.7765,2.37,66,219.72,35.3
DEV_08676,2025-01-07 00:36:00,IndustrialController,78.6,-64.6,8.733,8.38,0.7449,1.75,85,313.85,350.78
DEV_08677,2025-01-07 00:37:00,Wearable,94.95,-62.5,2.373,14.68,0.8324,4.63,61,306.07,287.79
DEV_08678,2025-01-07 00:38:00,Wearable,80.54,-56.6,2.924,16.86,0.7262,1.87,94,989.75,528.05
DEV_08679,2025-01-07 00:39:00,IndustrialController,37.73,-53.2,8.219,10.14,0.9167,2.06,66,303.64,744.38
DEV_08680,2025-01-07 00:40:00,AutonomousVehicle,62.01,-75.3,2.607,59.91,0.7744,0.2,69,346.04,963.17
DEV_08681,2025-01-07 00:41:00,IndustrialController,78.02,-58.1,1.736,50.56,0.7246,4.55,78,659.98,416.27
DEV_08682,2025-01-07 00:42:00,Wearable,40.99,-62.9,6.106,26.29,0.7266,2.19,74,342.26,587.72
DEV_08683,2025-01-07 00:43:00,AutonomousVehicle,39.23,-50.9,2.526,18.9,0.8242,1.59,76,687.93,95.46
DEV_08684,2025-01-07 00:44:00,Wearable,72.39,-51.6,4.899,126.36,0.8091,2.5,84,751.39,111.64
DEV_08685,2025-01-07 00:45:00,IndustrialController,32.9,-57.4,1.567,71.42,0.8289,2.6,82,858.44,965.87
DEV_08686,2025-01-07 00:46:00,AutonomousVehicle,17.79,-47.1,0.566,10.53,0.7753,0.22,48,948.2,739.23
DEV_08687,2025-01-07 00:47:00,SmartSensor,89.49,-63.2,6.867,78.91,0.863,0.66,73,243.69,336.6
DEV_08688,2025-01-07 00:48:00,Wearable,55.55,-51.2,7.576,12.09,0.8268,0.25,80,540.8,791.44
DEV_08689,2025-01-07 00:49:00,AutonomousVehicle,88.0,-53.0,10.133,141.79,0.7705,3.04,91,921.69,719.97
DEV_08690,2025-01-07 00:50:00,SmartSensor,49.59,-62.1,3.224,61.06,0.9414,2.15,62,826.56,638.79
DEV_08691,2025-01-07 00:51:00,Wearable,82.06,-53.4,3.603,139.22,0.784,4.05,69,55.9,464.61
DEV_08692,2025-01-07 00:52:00,Wearable,14.03,-55.7,0.419,65.23,0.9311,1.83,85,166.46,497.96
DEV_08693,2025-01-07 00:53:00,IndustrialController,39.9,-52.0,5.41,1.61,0.8895,2.76,81,919.16,759.93
DEV_08694,2025-01-07 00:54:00,AutonomousVehicle,21.44,-60.6,2.318,54.83,0.7856,1.42,64,661.0,233.22
DEV_08695,2025-01-07 00:55:00,AutonomousVehicle,80.53,-62.8,1.179,67.15,0.9333,4.43,67,517.29,89.74
DEV_08696,2025-01-07 00:56:00,AutonomousVehicle,14.02,-66.9,0.985,39.56,0.7444,2.17,85,290.58,752.5
DEV_08697,2025-01-07 00:57:00,Wearable,38.54,-52.3,3.553,5.76,0.8032,4.71,37,588.21,930.72
DEV_08698,2025-01-07 00:58:00,AutonomousVehicle,13.0,-38.4,4.051,117.54,0.8415,3.94,44,174.19,328.24
DEV_08699,2025-01-07 00:59:00,AutonomousVehicle,72.84,-51.1,3.421,10.66,0.822,4.09,58,390.75,964.05
DEV_08700,2025-01-07 01:00:00,AutonomousVehicle,83.94,-55.7,3.814,52.1,0.7008,4.47,73,76.8,552.69
DEV_08701,2025-01-07 01:01:00,Wearable,24.33,-67.7,4.509,113.76,0.7303,4.18,76,533.08,395.39
DEV_08702,2025-01-07 01:02:00,IndustrialController,13.65,-76.0,10.736,72.12,0.8711,4.79,84,151.09,368.51
DEV_08703,2025-01-07 01:03:00,IndustrialController,42.57,-71.5,9.697,27.99,0.8089,3.23,83,846.69,550.31
DEV_08704,2025-01-07 01:04:00,SmartSensor,92.35,-46.7,2.729,40.16,0.7225,1.49,58,745.73,158.71
DEV_08705,2025-01-07 01:05:00,IndustrialController,15.06,-66.9,1.647,46.07,0.7253,0.56,60,45.45,98.94
DEV_08706,2025-01-07 01:06:00,SmartSensor,83.16,-52.7,5.181,14.49,0.7537,3.42,37,467.73,876.48
DEV_08707,2025-01-07 01:07:00,SmartSensor,29.26,-56.2,3.091,142.2,0.9077,3.59,57,836.99,578.93
DEV_08708,2025-01-07 01:08:00,AutonomousVehicle,67.54,-65.6,3.448,15.64,0.8866,2.78,73,355.02,730.66
DEV_08709,2025-01-07 01:09:00,SmartSensor,29.51,-52.0,2.371,10.66,0.7646,3.3,54,126.44,332.71
DEV_08710,2025-01-07 01:10:00,SmartSensor,80.19,-64.8,7.031,56.84,0.7824,4.12,85,823.86,97.3
DEV_08711,2025-01-07 01:11:00,Wearable,69.77,-59.9,9.845,236.17,0.9034,2.72,77,155.23,645.7
DEV_08712,2025-01-07 01:12:00,Wearable,25.91,-66.3,2.088,53.89,0.8553,1.71,80,928.04,313.82
DEV_08713,2025-01-07 01:13:00,AutonomousVehicle,65.94,-73.9,3.412,18.4,0.9081,2.91,87,246.14,664.1
DEV_08714,2025-01-07 01:14:00,IndustrialController,40.03,-62.0,14.372,65.03,0.9463,4.13,43,46.48,547.33
DEV_08715,2025-01-07 01:15:00,SmartSensor,73.11,-55.6,2.144,88.16,0.8514,4.66,70,627.57,860.72
DEV_08716,2025-01-07 01:16:00,IndustrialController,21.48,-44.7,5.037,72.48,0.8653,0.41,71,934.27,537.69
DEV_08717,2025-01-07 01:17:00,SmartSensor,38.78,-41.6,1.932,64.38,0.908,4.55,67,758.93,878.74
DEV_08718,2025-01-07 01:18:00,IndustrialController,17.39,-40.2,2.393,49.21,0.8835,2.85,78,545.99,665.25
DEV_08719,2025-01-07 01:19:00,AutonomousVehicle,41.64,-49.9,2.666,13.47,0.9396,2.64,78,533.3,290.94
DEV_08720,2025-01-07 01:20:00,SmartSensor,71.86,-46.7,3.676,45.08,0.8322,1.55,71,867.59,845.66
DEV_08721,2025-01-07 01:21:00,Wearable,31.86,-68.0,3.586,114.13,0.8782,4.57,99,227.76,953.21
DEV_08722,2025-01-07 01:22:00,Wearable,72.17,-53.3,4.835,97.55,0.8049,2.2,84,365.72,667.07
DEV_08723,2025-01-07 01:23:00,AutonomousVehicle,14.87,-43.7,5.926,75.35,0.8496,2.47,71,695.25,288.08
DEV_08724,2025-01-07 01:24:00,AutonomousVehicle,76.22,-40.9,3.301,66.56,0.9394,3.64,56,679.73,920.97
DEV_08725,2025-01-07 01:25:00,IndustrialController,96.22,-46.0,2.137,22.81,0.8387,2.65,74,327.65,986.78
DEV_08726,2025-01-07 01:26:00,SmartSensor,61.01,-56.9,4.537,19.27,0.7279,2.72,59,966.43,468.77
DEV_08727,2025-01-07 01:27:00,SmartSensor,94.77,-52.7,5.748,54.88,0.877,3.91,82,495.97,352.46
DEV_08728,2025-01-07 01:28:00,IndustrialController,30.54,-42.1,6.128,50.17,0.8565,3.48,63,927.22,461.73
DEV_08729,2025-01-07 01:29:00,IndustrialController,94.97,-52.5,0.789,0.99,0.8322,0.52,75,71.15,476.21
DEV_08730,2025-01-07 01:30:00,SmartSensor,81.45,-63.4,5.15,90.15,0.9014,4.28,84,344.24,763.34
DEV_08731,2025-01-07 01:31:00,Wearable,99.38,-57.8,4.791,55.03,0.8221,1.54,53,653.65,81.62
DEV_08732,2025-01-07 01:32:00,IndustrialController,33.33,-38.8,3.632,28.44,0.7569,1.31,54,193.08,409.55
DEV_08733,2025-01-07 01:33:00,AutonomousVehicle,23.89,-71.3,4.078,21.14,0.8438,4.05,96,755.14,508.26
DEV_08734,2025-01-07 01:34:00,IndustrialController,72.99,-62.1,5.432,18.28,0.9363,0.72,79,313.29,493.39
DEV_08735,2025-01-07 01:35:00,Wearable,70.56,-50.3,3.147,4.42,0.9054,1.63,69,205.25,738.41
DEV_08736,2025-01-07 01:36:00,SmartSensor,63.97,-88.9,1.66,3.97,0.7036,1.7,91,972.89,40.82
DEV_08737,2025-01-07 01:37:00,IndustrialController,33.17,-64.7,1.102,11.14,0.7139,2.39,54,100.24,264.83
DEV_08738,2025-01-07 01:38:00,Wearable,93.64,-51.3,3.261,56.68,0.9074,1.62,70,724.41,514.51
DEV_08739,2025-01-07 01:39:00,IndustrialController,59.81,-48.7,5.658,12.61,0.7441,2.47,77,531.25,23.85
DEV_08740,2025-01-07 01:40:00,SmartSensor,69.8,-64.4,1.467,2.05,0.7177,4.03,77,335.47,600.48
DEV_08741,2025-01-07 01:41:00,IndustrialController,20.72,-56.2,4.216,42.58,0.8076,3.67,79,947.09,841.59
DEV_08742,2025-01-07 01:42:00,Wearable,78.6,-50.8,3.575,12.13,0.9127,1.14,87,499.71,575.19
DEV_08743,2025-01-07 01:43:00,AutonomousVehicle,15.82,-54.4,5.803,137.22,0.946,2.32,88,604.53,398.95
DEV_08744,2025-01-07 01:44:00,IndustrialController,62.64,-56.0,1.925,20.55,0.7479,1.89,57,592.41,276.22
DEV_08745,2025-01-07 01:45:00,Wearable,95.16,-59.1,2.928,38.34,0.7045,2.94,72,437.29,301.54
DEV_08746,2025-01-07 01:46:00,IndustrialController,47.79,-34.5,21.704,85.53,0.7363,1.22,86,455.22,910.83
DEV_08747,2025-01-07 01:47:00,IndustrialController,95.86,-64.4,3.004,14.98,0.8337,2.66,75,545.33,785.93
DEV_08748,2025-01-07 01:48:00,SmartSensor,93.4,-58.5,6.953,147.23,0.8352,0.26,89,129.11,253.23
DEV_08749,2025-01-07 01:49:00,SmartSensor,90.85,-62.1,4.792,32.43,0.7164,3.97,66,755.09,291.59
DEV_08750,2025-01-07 01:50:00,AutonomousVehicle,23.66,-72.6,1.693,23.94,0.8391,3.4,77,10.38,956.38
